id,t,x,y,v_x,v_y,a_x,a_y
0,3.1666666666666665,37.00344548257377,19.713315328561855,17.168698806668946,4.228010631181801,4.791534006703121,-3.1329133578535666
0,3.183333333333333,37.290216303590114,19.783337198063695,17.243799715292717,4.174613709039104,4.506054517426233,-3.2038153285618547
0,3.2,37.57819897713616,19.852459393603503,17.314121110232882,4.120049755738042,4.219283696409886,-3.2738371980636947
0,3.216666666666667,37.86731367633766,19.92080147850558,17.37964279394728,4.081000432511317,3.931301022863839,-2.342959393603503
0,3.2333333333333334,38.15748024878173,19.988483249397643,17.44034589934165,4.040812074536224,3.642186323662341,-2.411301478505581
0,3.25,38.4486182387362,20.055485814077496,17.49621289519529,3.9994956870462635,3.3520197512182692,-2.4789832493976425
0,3.2666666666666666,38.7406469094563,20.121790466387424,17.547227591216352,3.9570625901449716,3.060881761263798,-2.545985814077496
0,3.283333333333333,39.03362415446137,20.187378691436177,17.61004180939208,3.913524415705181,3.768853090543698,-2.6122904663874236
0,3.3,39.32760761181868,20.252232170768565,17.66797307348439,3.868893104181245,3.4758758455386287,-2.6778786914361765
0,3.316666666666667,39.62251575920844,20.3163327874812,17.721004613287413,3.8231809013351024,3.181892388181322,-2.742732170768565
0,3.3333333333333335,39.918266806130006,20.37966263128297,17.769121017300606,3.776400354877082,2.88698424079156,-2.806832787481201
0,3.35,40.214917605473055,20.442204003498798,17.828974903865106,3.728564311022366,3.5912331938699937,-2.8701626312829687
0,3.3666666666666667,40.51252476809227,20.50393942201535,17.883884610440553,3.6796859109640527,3.2945823945269455,-2.932704003498798
0,3.3833333333333333,40.8110057581596,20.564851626167247,17.933834197639015,3.629778587263797,2.9969752319077303,-2.9944394220153496
0,3.4,41.11027778565384,20.624923581562452,17.97880910166969,3.5788560601610095,2.6984942418403977,-3.055351626167247
0,3.4166666666666665,41.41039671821144,20.684138484845473,18.035462805242126,3.526932333801635,3.3992222143461577,-3.1154235815624522
0,3.433333333333333,41.71141819597683,20.74247976839705,18.08711452660527,3.4740216923875438,3.0991032817885626,-3.174638484845473
0,3.45,42.01325872722637,20.79993110496901,18.133749223338988,3.420138696247593,2.798081804023167,-3.2329797683970503
0,3.466666666666667,42.31597347001435,20.856476412253002,18.192019911218548,3.365298177831443,3.496241272773628,-3.2904311049690085
0,3.4833333333333334,42.619617347219375,20.912238746270713,18.245245353384977,3.326181904293893,3.1935265299856512,-2.346976412253002
0,3.5,42.924106142366455,20.967341397627518,18.293410064264656,3.2861362585227147,2.889882652780625,-2.402738746270713
0,3.5166666666666666,43.229494281473315,21.021768968408782,18.353166628558547,3.2451722352289227,3.5853938576335453,-2.4578413976275177
0,3.533333333333333,43.53583594829909,21.075506246083652,18.40783339053399,3.203301085755443,3.2800057185266853,-2.512268968408782
0,3.55,43.84304618037072,21.12853820775651,18.45739445806234,3.160534314987382,2.9736640517009123,-2.566006246083652
0,3.566666666666667,44.15090087325782,21.180850024366332,18.485168688389493,3.1168836781914404,1.6664538196292797,-2.6190382077565095
0,3.5833333333333335,44.45917571238747,21.232288175943918,18.50781200716853,3.055694511118668,1.358599126742182,-3.6713500243663324
0,3.6,44.76778512421356,21.28269936388257,18.52531741196207,2.9936480415196027,1.05032428761253,-3.7227881759439176
0,3.6166666666666667,45.0766434303679,21.33206944244069,18.53767932655851,2.9307613854548933,0.7417148757864397,-3.773199363882571
0,3.6333333333333333,45.385664871445215,21.380384553109046,18.544893602719046,2.8670518947475485,0.43285656963209795,-3.822569442440691
0,3.65,45.694763630813945,21.42763112850024,18.54695752152829,2.802537152195731,0.12383512855478507,-3.870884553109046
0,3.6666666666666665,46.00385385844625,21.473795896157878,18.54386979434806,2.737234966720727,-0.18526363081394515,-3.9181311285002414
0,3.683333333333333,46.3128496947606,21.518726993395422,18.535630563373953,2.6544967017847623,-0.4943538584462487,-4.964295896157878
0,3.7,46.62166529447034,21.56227287912053,18.52224140179461,2.571009585228172,-0.803349694760601,-5.009226993395422
0,3.716666666666667,46.93035373932046,21.604421264863344,18.520371980220105,2.4867967039094965,-0.11216529447033985,-5.052772879120531
0,3.7333333333333334,47.23896815374922,21.645160248641716,18.513357751231432,2.4018813494951075,-0.42085373932045933,-5.094921264863344
0,3.75,47.54742280124839,21.68447831832099,18.501199948668944,2.3162870120177455,-0.7294681537492195,-5.135660248641716
0,3.7666666666666666,47.855631977781584,21.722364354865963,18.483901235314804,2.230037373379062,-1.0379228012483876,-5.174978318320991
0,3.783333333333333,48.16364892448436,21.758807635484104,18.478132369018443,2.143156300797963,-0.34613197778158444,-5.212864354865963
0,3.8,48.47152694328405,21.79379783665914,18.467229886943702,2.055667840206561,-0.6541489244843631,-5.2493076354841035
0,3.816666666666667,48.77918049321321,21.82732503707416,18.451196104555635,1.9675962095955752,-0.9620269432840473,-5.2842978366591415
0,3.8333333333333335,49.08652408377619,21.859379720423384,18.43003476300208,1.878965792311006,-1.2696804932132109,-5.317825037074161
0,3.85,49.39347229870348,21.88995277811184,18.403751028272477,1.7898011303039496,-1.5770240837761902,-5.349879720423384
0,3.8666666666666667,49.69993981968876,21.919035511842168,18.372351489960753,1.700126917335419,-1.8839722987034788,-5.380452778111841
0,3.8833333333333333,50.00584145010204,21.94661963608778,18.335844159632607,1.6099679921380496,-2.1904398196887582,-5.409535511842168
0,3.9,50.3109532497834,21.972697280451737,18.277571802130907,1.5193493315365867,-3.4963414501020393,-5.437119636087782
0,3.9166666666666665,50.615051466867556,21.99726099191062,18.21421424796785,1.4282960435290577,-3.8014532497834024,-5.463197280451737
0,3.933333333333333,50.91805148885218,22.020303736942783,18.145788390186723,1.3368333603305473,-4.1055514668675555,-5.487760991910618
0,3.95,51.21973010764851,22.04181890354038,18.05564586537252,1.244986631381501,-5.408551488852178,-5.5108037369427825
0,3.966666666666667,51.5198644512231,22.06180030310458,17.960475363578375,1.1527813163224947,-5.710230107648509,-5.532318903540381
0,3.9833333333333334,51.81837093444229,22.08024217222341,17.860302622724657,1.0602429779374183,-6.0103644512231,-5.5523003031045794
0,4.0,52.11502752385792,22.09713917433178,17.73848810715062,0.9673972750670281,-7.308870934442292,-5.570742172223411
0,4.016666666666667,52.40961266904323,22.11248640125313,17.611729315086322,0.8742699554948318,-7.605527523857918,-5.5876391743317795
0,4.033333333333333,52.702044253090634,22.1264182635112,17.480060770602268,0.7975535154739463,-7.900112669043227,-4.602986401253129
0,4.05,52.992240745898854,22.139069583454724,17.343518366384092,0.7206048777487596,-8.192544253090634,-4.616918263511201
0,4.066666666666666,53.280121226901656,22.150436668975058,17.202139353952443,0.6434453846911808,-8.482740745898855,-4.629569583454724
0,4.083333333333333,53.56560540763046,22.16051618418255,17.055962333504084,0.5660964402082632,-8.770621226901657,-4.6409366689750575
0,4.1,53.84861365410447,22.169305150382662,16.90502724337691,0.4885795038052207,-9.056105407630458,-4.651016184182551
0,4.116666666666666,54.129067009042124,22.176800946952973,16.749375349141836,0.4109160846321763,-9.33911365410447,-4.659805150382662
0,4.133333333333334,54.40688721388768,22.183001312120876,16.589049232324466,0.33312773551629343,-9.619567009042125,-4.667300946952973
0,4.15,54.681996730646716,22.187904343641687,16.42409277875967,0.2552360469809455,-9.89738721388768,-4.673501312120876
0,4.166666666666667,54.95431876352457,22.191508499376976,16.254551166582228,0.17726264125358404,-10.172496730646717,-4.678404343641687
0,4.183333333333334,55.22377728036156,22.193812597772954,16.08047085385682,0.09922916626396777,-10.44481876352457,-4.682008499376976
